f000056,295.280,300.080,"And I want to thank the Commission and the University of Utah for hosting this event."
f000057,300.080,305.960,"And Senator Harris, it’s a privilege to be on the stage with you."
f000058,305.960,310.520,"And our nation has gone through a very challenging time this year."
f000059,310.520,317.920,"But I want the American people to know that from the very first day, President Donald Trump has put the health of America first."
f000060,317.920,329.840,"Before there were more than five cases in the United States, all people who had returned from China, President Donald Trump did what no other American president had ever done."
f000061,329.840,336.000,"And that was, he suspended all travel from China, the second largest economy in the world."
f000062,336.000,340.240,"Now, Senator Joe Biden opposed that decision."
f000063,340.240,344.680,"He said it was xenophobic and hysterical."
f000064,344.680,356.240,"But I can tell you having led the white house coronavirus task force that that decision alone by President Trump bought us invaluable time to stand up the greatest national mobilization since World War Two."
f000065,356.240,359.520,"And I believe it saved hundreds of thousands of American lives."
f000066,359.520,362.400,"Because with that time, we were able to reinvent testing."
f000067,362.400,365.920,"More than 115 million tests had been done to date."
f000068,365.920,372.840,"We were able to see to the delivery of billions of supplies, so our doctors and nurses had the resources support they needed."
f000069,372.840,381.960,"And we began, really, before the month of February we started to develop a vaccine and to develop medicines and therapeutics that have been saving lives all along the way."
f000070,381.960,389.880,"And under President Trump’s leadership, Operation Warp Speed, we believe we’ll have literally tens of millions of doses of a vaccine before the end of this year."
f000071,389.880,399.720,"The reality is, when you look at the Biden plan, it reads an awful lot like what President Trump, and I, and our task force has been doing every step of the way."
f000072,399.720,414.320,"And quite frankly, when I look at their plan that talks about advancing testing, creating new PPE, developing a vaccine, it looks a little bit like plagiarism, which is something Joe Biden knows a little bit about."
f000073,414.320,417.200,"And I think the American people know that this is a president who has put the health-"
f000074,417.200,418.200,"Thank you, Vice President Pence-"
f000075,418.200,418.960,"… of America first."
f000076,418.960,421.000,"And the American people, I believe with my heart, can be proud-"
f000077,421.000,422.920,"Thank you, Vice President Pence-"
f000078,422.920,424.800,"… of the sacrifices they have made."
f000079,424.800,425.840,"It’s saved countless American lives-"
f000080,425.840,427.360,"Thank you, Vice President Pence."
f000081,427.360,429.320,"Senator Harris, would you like to respond?"
f000082,429.320,430.480,"Absolutely."
f000083,430.480,435.640,"Whatever the vice president is claiming the administration has done, clearly, it hasn’t worked."
f000084,435.640,454.320,"When you’re looking at over 210,000 dead bodies in our country, American lives that have been lost, families that are grieving that loss, and the vice president is the head of the task force and knew on January 28th, how serious this was."
f000085,454.320,459.480,"And then, thanks to Bob Woodward, we learned that they knew about it."
f000086,459.480,468.920,"And then when that was exposed, the vice president said, when asked, “Well, why didn’t you all tell anybody?” He said, “Because the president wanted people to remain calm.”"
f000087,468.920,469.800,"Well, let’s [crosstalk 00:07:53]-"
f000088,469.800,470.120,"No."
f000089,470.120,472.520,"But Susan, this is important."
f000090,472.520,473.080,"And I want to add-"
f000091,473.080,474.800,"Susan, I have to weigh in here-"
f000092,474.800,476.160,"Mr. Vice President, I’m speaking."
f000093,476.160,477.680,"I have to weigh in."
f000094,477.680,478.040,"I’m speaking."
f000095,478.040,481.200,"You can have 15 more seconds, and then we’ll give the vice-president a chance to respond-"
f000096,481.200,481.920,"Thank you."
f000097,481.920,486.880,"So I want to ask the American people, how calm were you when you were panicked about where you were going to get your next roll of toilet paper?"
f000098,486.880,492.200,"How calm were you when your kids were sent home from school and you didn’t know when they could go back?"
f000099,492.200,492.560,"How calm were you-"
f000100,492.560,492.880,"Thank you-"
f000101,492.880,493.840,"… when your children-"
f000102,493.840,494.960,"Thank you, Senator Harris-"
f000103,494.960,498.680,"… couldn’t see your parents because you were afraid they could kill them."
f000104,498.680,500.760,"Let’s give Vice President Pence a chance to respond."
f000105,500.760,502.400,"Vice President Pence, you have one minute to respond."
f000106,502.400,506.000,"There’s not a day gone by that I haven’t thought of every American family that’s lost a loved one."
f000107,506.000,511.600,"And I want all of you to know that you’ll always be in our hearts and in our prayers."
f000108,511.600,523.440,"But when you say what the American people have done over these last eight months, hasn’t worked, that’s a great disservice to the sacrifices the American people have made-"
f000109,523.440,524.680,"I’m referring to the president-"
f000110,524.680,526.200,"But the reality… If I may finish, Senator."
f000111,526.200,533.520,"The reality is Dr. Fauci said everything that he told the president in the Oval Office, the president told the American."
f000112,533.520,540.240,"Now President Trump, I will tell you, has boundless confidence in the American people, and he always spoke with confidence that we’d get through this together."
f000113,540.240,556.360,"But when you say it hasn’t worked… When Dr. Fauci, and Dr. Birx, and our medical experts came to us in the second week of March, they said, if the president didn’t take the unprecedented step of shutting down roughly half of the American economy, that we could lose 2.2 million Americans."
f000114,556.360,556.960,"That’s the reality."
f000115,556.960,557.560,"Thank you."
f000116,557.560,560.920,"Thank you, Vice President Pence-"
f000117,560.920,566.160,"They also said to us, if we did everything right, Susan, we could still lose more than 200,000 Americans."
f000118,566.160,567.480,"Vice President Pence-"
f000119,567.480,569.240,"One life lost is too many, Susan."
f000120,569.240,579.600,"But the American people, I believe, deserve credit for the sacrifices that they have made, putting the health of their family and their neighbors first, our doctors, our nurses, our first responders."
f000121,579.600,580.680,"Thank you, Vice President Pence."
f000122,580.680,583.480,"And I’m going to speak up on behalf of what the American people have done."
f000123,583.480,592.560,"Vice President Pence, you were in the front row in a Rose Garden event 11 days ago, at what seems to have been a super spreader event for senior administration and congressional officials."
f000124,592.560,598.520,"No social distancing, few masks, and now a cluster of coronavirus cases among those who were there."
f000125,598.520,600.480,"How can you expect Americans to follow the administration…"
f000126,600.480,608.400,"How can you expect Americans to follow the administration’s safety guidelines to protect themselves from COVID when you at the White House have not been doing so?"
f000127,608.400,620.920,"Well, the American people have demonstrated over the last eight months, that when given the facts, they’re willing to put the health of their families and their neighbors and people they don’t even know first."
f000128,620.920,630.960,"President Trump and I have great confidence in the American people and their ability to take that information and put it into practice."
f000129,630.960,643.880,"In the height of the epidemic when we were losing a heartbreaking number of 2,500 Americans a day, we surged resources to New Jersey and New York and New Orleans and Detroit."
f000130,643.880,647.680,"We told the American people what needed to be done, and the American people made the sacrifices."
f000131,647.680,652.040,"When the outbreak in the Sun Belt happened this summer, again, Americans stepped forward."
f000132,652.040,657.280,"But the reality is the work of the President of the United States goes on."
f000133,657.280,663.160,"A vacancy on the Supreme Court of the United States has come upon us, and the President introduced Judge Amy Coney Barrett."
f000134,663.160,664.120,"Yes, thank you."
f000135,664.120,665.600,"Thank you, Vice President."
f000136,665.600,670.040,"If I may say, that Rose Garden event, been a great deal of speculation about it."
f000137,670.040,672.720,"My wife, Karen and I were there and honored to be there."
f000138,672.720,682.720,"Many of the people who were at that event, Susan, actually were tested for Coronavirus, and it was an outdoor event, which all of our scientists regularly and routinely advise."
f000139,682.720,691.280,"The difference here is President Trump and I trust the American people to make choices in the best interest of their health."
f000140,691.280,704.320,"Joe Biden and Kamala Harris consistently talk about mandates, and not just mandates with the Coronavirus, but a government takeover of healthcare, the Green New Deal, all government control."
f000141,704.320,706.520,"We’re about freedom and respecting the freedom of the American people."
f000142,706.520,709.040,"Let’s talk about respecting the American people."
f000143,709.040,712.000,"You respect the American people when you tell them the truth."
f000144,712.000,714.680,"You respect the American people when you have the courage to be a leader."
f000145,714.680,716.120,"Which we’ve always done."
f000146,716.120,721.600,"Speaking of those things that you may not want people to hear, but they need to hear so they can protect themselves."
f000147,721.600,741.400,"But this administration stood on information that, if you had as a parent, if you had as a worker, knowing you didn’t have enough money saved up, and now you’re standing in a food line because of the ineptitude of a administration that was unwilling to speak the truth to the American people."
f000148,741.400,744.960,"So let’s talk about caring about the American people."
f000149,744.960,750.240,"The American people have had to sacrifice far too much because of the incompetence of this administration."
f000150,750.240,751.640,"It is asking too much of the people-"
f000151,751.640,752.720,"Susan, we talked about this."
f000152,752.720,754.600,"It is asking too much of the people."
f000153,754.600,761.520,"That they would not be equipped with the information they need to help themselves to protect their parents and their children."
f000154,761.520,762.240,"I’m sorry."
f000155,762.240,764.920,"Kamala Harris, Senator Harris, I mean, I’m sorry."
f000156,764.920,765.800,"That’s fine, I’m Kamala."
f000157,765.800,767.560,"No, no, you’re Senator Harris to me."
f000158,767.560,776.360,"For life to get back to normal, Dr. Anthony Fauci and other experts say that most of the people who can be vaccinated need to be vaccinated."
f000159,776.360,780.680,"But half of Americans now say they wouldn’t take a vaccine if it was released now."
f000160,780.680,789.840,"If the Trump administration approves a vaccine before or after the election, should Americans take it, and would you take it?"
f000161,789.840,798.640,"If the public health professionals, if Dr. Fauci, if the doctors tell us that we should take it, I’ll be the first in line to take it, absolutely."
f000162,798.640,801.560,"But if Donald Trump tells us that we should take it, I’m not taking it."
f000163,801.560,806.560,"Vice President Pence, there’ve been a lot of repercussions from this pandemic."
f000164,806.560,814.320,"In recent days, the President’s diagnosis of COVID-19 has underscored the importance of the job that you hold and that you are seeking."
f000165,814.320,816.520,"That’s our second topic tonight."
f000166,816.520,818.800,"It’s the role of the Vice President."
f000167,818.800,822.440,"One of you will make history on January 20th."
f000168,822.440,827.480,"You will be the Vice President to the oldest President the United States has ever had."
f000169,827.480,831.080,"Donald Trump will be 74 years old on inauguration day."
f000170,831.080,833.600,"Joe Biden will be 78 years old."
f000171,833.600,842.280,"That already has raised concerns among some voters, concerns that have been sharpened by President Trump’s hospitalization in recent days."
f000172,842.280,854.520,"Vice President Pence, have you had a conversation or reached an agreement with President Trump about safeguards or procedures when it comes to the issue of presidential disability?"
f000173,854.520,856.800,"And if not, do you think you should?"
f000174,856.800,858.680,"You have two minutes without interruption."
f000175,858.680,860.280,"Well, Susan, thank you."
f000176,860.280,861.520,"Although, I would like to go back."
f000177,861.520,864.400,"I think we need to move on to the issue of vice presidency."
f000178,864.400,871.800,"Well, thank you, but I would like to go back because the reality is that we’re going to have a vaccine, Senator, in record time."
f000179,871.800,874.320,"In unheard of time, in less than a year."
f000180,874.320,879.200,"We have five companies in phase three clinical trials."
f000181,879.200,882.520,"And we’re right now producing tens of millions of doses."
f000182,882.520,894.480,"So the fact that you continue to undermine public confidence in a vaccine, if the vaccine emerges during the Trump administration, I think is unconscionable."
f000183,894.480,899.800,"And Senator, I just ask you, stop playing politics with people’s lives."
f000184,899.800,905.600,"The reality is that we will have a vaccine, we believe, before the end of this year."
f000185,905.600,910.520,"And it will have the capacity to save countless American lives."
f000186,910.520,917.720,"And your continuous undermining of confidence in a vaccine is just, it’s unacceptable."
f000187,917.720,927.360,"And let me also say, the reality is, when you talk about failure in this administration, we actually do know what failure looks like in a pandemic."
f000188,927.360,929.840,"It was 2009."
f000189,929.840,932.560,"The Swine flu arrived in the United States."
f000190,932.560,938.600,"Thankfully, it ended up not being as lethal as the Coronavirus."
f000191,938.600,951.960,"But before the end of the year, when Joe Biden was Vice President of the United States, not seven and a half million people contracted the Swine flu, 60 million Americans contracted the Swine flu."
f000192,951.960,960.920,"If the Swine flu had been as lethal as the Coronavirus in 2009 when Joe Biden was Vice President, we would have lost 2 million American lives."
f000193,960.920,973.600,"His own chief of staff, Ron Klain would say last year that it was pure luck that they did, “Everything possible wrong.” And we learned from that."
f000194,973.600,976.800,"They left the strategic national stockpile empty."
f000195,976.800,986.720,"They left an empty and hollow plan, but we still learn from it, and I think the American people, I’m going to say again, can be proud of what we have done."
f000196,986.720,990.440,"And Senator, please stop undermining confidence in a vaccine."
f000197,990.440,1005.560,"Senator Harris, let me ask you the same question that I asked her Vice President Pence, which is, have you had a conversation or reached an agreement with Vice President Biden about safeguards or procedures when it comes to the issue of presidential disability?"
f000198,1005.560,1010.080,"And if not, and if you win the election next month, do you think you should?"
f000199,1010.080,1011.880,"You have two minutes uninterrupted."
f000200,1011.880,1025.240,"Let me tell you first of all, the day I got the call from Joe Biden, it was actually a Zoom call, asking me to serve with him on this ticket was probably one of the most memorable days of my life."
f000201,1025.240,1039.040,"I thought about my mother, who came to the United States at the age of 19, gave birth to me at the age of 25 at Kaiser Hospital in Oakland, California."
f000202,1039.040,1045.240,"And the thought that I’d be sitting here right now, I know, would make her proud."
f000203,1045.240,1046.680,"And she must be looking down on this."
f000204,1046.680,1051.360,"Joe and I were raised in a very similar way."
f000205,1051.360,1062.720,"We were raised with values that are about hard work, about the value and the dignity of public service, and about the importance of fighting for the dignity of all people."
f000206,1062.720,1077.240,"And I think Joe asked me to serve with him because I have a career that included being elected the first woman District Attorney of San Francisco, where I created models of innovation for law enforcement, in terms of reform of the criminal justice system."
f000207,1077.240,1088.160,"I was elected the first woman of color, and black woman to be elected Attorney General of the state of California, where I ran the second largest department of justice in the United States."
f000208,1088.160,1090.760,"Second only to the United States Department of Justice."
f000209,1090.760,1101.400,"And there, I took on everything from transnational criminal organizations, to the big banks that were taking advantage of homeowners, to for-profit colleges that were taking advantage of veterans."
f000210,1101.400,1107.280,"And then of course, now I serve in the United States Senate as only the second black woman ever elected to the United States Senate."
f000211,1107.280,1117.240,"I serve on the Senate Intelligence Committee where I’ve been in regular receipt of classified information about threats to our nation in hotspots around the world."
f000212,1117.240,1120.680,"I’ve traveled the world, I’ve met with our soldiers in war zones."
f000213,1120.680,1130.080,"And I think Joe has asked me to serve with him because he knows that we share a purpose, which is about lifting up the American people."
f000214,1130.080,1137.840,"And after the four years that we have seen of Donald Trump unifying our country around our common values and principles."
f000215,1137.840,1138.520,"Thank you, Senator Harris."
f000216,1138.520,1147.880,"Neither President Trump, nor Vice President Biden has released a sort of detailed health information that had become the modern norm until the 2016 election."
f000217,1147.880,1154.520,"And in recent days, President Trump’s doctors have given misleading answers, or refused to answer basic questions about his health."
f000218,1154.520,1161.160,"And my question to each of you in turn is, is this information voters deserve to know?"
f000219,1161.160,1164.040,"Vice President Pence, would you like to go first?"
f000220,1164.040,1166.640,"Well, Susan, thank you."
f000221,1166.640,1181.040,"And let me say on behalf of the President and the First Lady, how moved we’ve all been by the outpouring of prayers and concern for the President."
f000222,1181.040,1189.120,"And I do believe it’s emblematic of the prayers and the concern that have ushered forth for every American impacted by the Coronavirus."
f000223,1189.120,1195.600,"But the care of the President received at Walter Reed Hospital, the White House doctors was exceptional."
f000224,1195.600,1199.720,"And the transparency that they practiced all along the way will continue."
f000225,1199.720,1201.800,"The American people have a right to know about-"
f000226,1201.800,1202.160,"… they will continue."
f000227,1202.160,1207.000,"The American people have a right to know about the health and well-being of their president, and we’ll continue to do that."
f000228,1207.000,1215.520,"But I’m just extremely grateful and was more than a little moved by the broad and bipartisan support."
f000229,1215.520,1219.760,"And Senator, I want to thank you and Joe Biden for your expressions and genuine concern."
f000230,1219.760,1228.080,"And I also want to congratulate you, as I did on that phone call, on the historic nature of your nomination."
f000231,1228.080,1230.080,"Thank you."
f000232,1230.080,1244.480,"I never expected to be on this stage four years ago, so I know the feeling, but the reality is we’ve got an election before the American people in the midst of this challenging year and the stakes have never been higher, but I think the choice has never been here."
f000233,1244.480,1246.200,"Thank you, Vice President."
f000234,1246.200,1259.560,"I want to give Senator Harris a chance to respond to the same question I asked, which is, do voters have a right to know more detailed health information about presidential candidates and especially about presidents, especially when they’re facing some kind of challenge?"
f000235,1259.560,1260.400,"Absolutely."
f000236,1260.400,1263.680,"And that’s why Joe Biden has been so incredibly transparent."
f000237,1263.680,1271.240,"And certainly by contrast that the President has not, both in terms of health records, but also let’s look at taxes."
f000238,1271.240,1279.640,"We now know because of great investigative journalism that Donald Trump paid $750 in taxes."
f000239,1279.640,1288.080,"When I first heard about it, I literally said, “You mean $750,000?” And it was like no, $750."
f000240,1288.080,1296.120,"We now know Donald Trump owes and is in debt for $400 million."
f000241,1296.120,1300.520,"And just so everyone is clear, when we say in debt, it means you owe money to somebody."
f000242,1300.520,1314.120,"And it’d be really good to know who the President of the United States, the commander-in-chief owes money to because the American people have a right to know what is influencing the President’s decisions."
f000243,1314.120,1320.280,"And is he making those decisions on the best interest of the American people, of you or self-interest?"
f000244,1320.280,1324.680,"So, Susan, I’m glad you asked about transparency because it has to be across the board."
f000245,1324.680,1329.160,"Joe has been incredibly transparent over many, many years."
f000246,1329.160,1333.360,"The one thing we all know about Joe, he puts it all out there."
f000247,1333.360,1339.200,"He is honest, he is forthright, but Donald Trump on the other hand has been about covering up everything."
f000248,1339.200,1339.920,"Susan, Susan-"
f000249,1339.920,1341.320,"Thank you, Senator Harris."
f000250,1341.320,1343.320,"I want to give you a chance to respond, Vice President."
f000251,1343.320,1348.760,"Well, look, I respect the fact that Joe Biden spent 47 years in public life."
f000252,1348.760,1351.400,"I respect your public service as well."
f000253,1351.400,1351.960,"Thank you."
f000254,1351.960,1357.360,"The American people have a president who was a businessman, he’s a job creator."
f000255,1357.360,1364.800,"Who’s paid tens of millions of dollars in taxes, payroll taxes, property taxes."
f000256,1364.800,1367.560,"He’s created tens of thousands of American jobs."
f000257,1367.560,1370.360,"And the President said those public reports are not accurate."
f000258,1370.360,1380.080,"And the President’s also released literally stacks of financial disclosures the American people can review just as the law allows."
f000259,1380.080,1389.440,"But the distinction here is that Joe Biden, 47 years in public service compared to President Donald Trump, who brought all of that experience four years ago-"
f000260,1389.440,1390.720,"Thank you Vice President-"
f000261,1390.720,1394.360,"… and turned this economy around by cutting taxes, rolling back regulations-"
f000262,1394.360,1395.640,"Thank you, Vice President Pence-"
f000263,1395.640,1397.920,"… unleashing American energy, fighting for free and fair trade."
f000264,1397.920,1398.880,"And all of that’s on the line-"
f000265,1398.880,1399.920,"Thank you Vice President Pence-"
f000266,1399.920,1402.120,"… if Joe Biden and Kamala Harris are elected."
f000267,1402.120,1403.880,"That’s a good segue into our third topic-"
f000268,1403.880,1405.120,"That’s a great segue."
f000269,1405.120,1406.640,"… which is about the economy."
f000270,1406.640,1412.960,"This has been another aspect of life for Americans, it’s been so affected by this coronavirus."
f000271,1412.960,1415.240,"We have a jobs crisis brewing."
f000272,1415.240,1422.280,"On Friday, we learned that the unemployment rate had declined to seven point nine percent in September, but the job growth had stalled."
f000273,1422.280,1427.600,"And that was before the latest round of layoffs and furloughs in the airline industry, at Disney, and elsewhere."
f000274,1427.600,1431.400,"Hundreds of thousands of discouraged workers have stopped looking for work."
f000275,1431.400,1436.960,"Nearly 11 million jobs that existed at the beginning of the year haven’t been replaced."
f000276,1436.960,1440.480,"Those hardest hit include Latinos, Blacks, and women."
f000277,1440.480,1445.600,"Senator Harris, the Biden, Harris campaign has proposed new programs to boost the economy."
f000278,1445.600,1454.120,"And you would pay for that new spending by raising four trillion dollars in taxes on wealthy individuals and corporations."
f000279,1454.120,1460.680,"Some economists warn that could curb entrepreneurial ventures that fuel growth and create jobs."
f000280,1460.680,1464.760,"Would raising taxes put the recovery at risk?"
f000281,1464.760,1467.360,"And you have two minutes to answer uninterrupted."
f000282,1467.360,1468.960,"Thank you."
f000283,1468.960,1475.320,"On the issue of the economy, I think there couldn’t be a more fundamental difference between Donald Trump and Joe Biden."
f000284,1475.320,1486.320,"Joe Biden believes you measure the health and the strength of America’s economy based on the health and the strength of the American worker and the American family."
f000285,1486.320,1506.520,"On the other hand, you have Donald Trump who measures the strength of the economy based on how rich people are doing, which is why he passed a tax bill benefiting the top one percent and the biggest corporations of America, leading to a two trillion dollar deficit that the American people are going to have to pay for."
f000286,1506.520,1512.120,"On day one, Joe Biden will repeal that tax bill, he’ll get rid of it."
f000287,1512.120,1515.960,"And what he’ll do with the money is invest it in the American people."
f000288,1515.960,1525.800,"And through a plan that is about investing in infrastructure, something that Donald Trump said he would do, I remember hearing about some infrastructure week, I don’t think it ever happened, but Joe Biden will do that."
f000289,1525.800,1527.000,"He’ll invest in infrastructure."
f000290,1527.000,1532.080,"It’s about upgrading our roads and bridges, but also investing in clean energy and renewable energy."
f000291,1532.080,1536.880,"Joe was going to invest that money in what we need to do around innovation."
f000292,1536.880,1547.000,"There was a time when our country believed in science and invested in research and development, so that we were an innovation leader on the globe."
f000293,1547.000,1550.200,"Joe Biden will use that money to invest in education."
f000294,1550.200,1555.560,"So for example, for folks who want to go to a two-year community college, it will be free."
f000295,1555.560,1561.960,"If you come from a family that makes less than $125,000, you’ll go to a public university for free."
f000296,1561.960,1567.920,"And across the board, we’ll make sure that if you have student loan debt, it’s cut by $10,000."
f000297,1567.920,1574.000,"That’s how Joe Biden thinks about the economy which is, it’s about investing in the people of our country."
f000298,1574.000,1582.040,"As opposed to passing a tax bill, which had the benefit of letting American corporations go off-shore to do their business."
f000299,1582.040,1584.720,"Thank you Senator Harris."
f000300,1584.720,1584.720,"You’re welcome."
f000301,1584.720,1592.400,"Vice President Pence, your administration has been predicting a rapid and robust recovery, but the latest economic report suggests that’s not happening."
f000302,1592.400,1598.800,"Should Americans be braced for an economic comeback that is going to take not months, but a year or more?"
f000303,1598.800,1601.000,"You have two minutes to answer uninterrupted."
f000304,1601.000,1607.520,"When President Trump and I took office, America had gone through the slowest economic recovery since the Great Depression."
f000305,1607.520,1614.440,"It was when Joe Biden was vice president, they tried to tax and spend, and regulate, and bail our way back to a growing economy."
f000306,1614.440,1617.520,"President Trump cut taxes across the board."
f000307,1617.520,1624.920,"Despite what Senator Harris says, the average American family of four had $2,000 in savings in taxes."
f000308,1624.920,1638.600,"And with the rise in wages that occurred, most predominantly for blue collar, hardworking Americans, the average household income for a family of four increased by $4,000 following President Trump’s tax cuts."
f000309,1638.600,1644.840,"But America, you just heard Senator Harris tell you, on day one, Joe Biden’s going to raise your taxes."
f000310,1644.840,1647.200,"It’s really remarkable to think-"
f000311,1647.200,1648.800,"That’s not what I said."
f000312,1648.800,1674.120,"I mean, right after a time where we’re going through a pandemic that lost 22 million jobs at the height, we’ve already added back 11.6 million jobs because we had a president who cut taxes, rolled back regulation, unleashed American energy, fought for free and fair trade and secured four trillion dollars from the Congress of the United States to give direct payments to families, save 50 million jobs through the Paycheck Protection Program."
f000313,1674.120,1678.960,"We literally have spared no expense to help the American people and the American worker through this."
f000314,1678.960,1682.440,"Joe Biden and Kamala Harris want to raise taxes."
f000315,1682.440,1690.360,"They want to bury our economy under a two trillion dollar Green New Deal, which you were one of the original co-sponsors of in the United States Senate."
f000316,1690.360,1699.280,"They want to abolish fossil fuels and ban fracking, which would cost hundreds of thousands of Amercian jobs all across the heart land."
f000317,1699.280,1708.160,"And Joe Biden wants to go back to the economic surrender to China, that when took office, half of our international trade deficit was with China alone."
f000318,1708.160,1715.400,"And Joe Biden wants to repeal all of the tarrifs, that President Trump put into effect to fight for American jobs and American workers."
f000319,1715.400,1717.720,"Joe Biden says democracy is on the ballot."
f000320,1717.720,1720.480,"Make no mistake about it, Susan."
f000321,1720.480,1723.760,"And the American economy, the American comeback is on the ballot with four more years of growth and opportunity."
f000322,1723.760,1724.200,"Thank you-"
f000323,1724.200,1728.000,"… and four more years of president Donald Trump, 2021-"
f000324,1728.000,1728.960,"Thank you, Vice President-"
f000325,1728.960,1732.840,"… is going to be the biggest economic year in the history of this country."
f000326,1732.840,1735.720,"Thank you, Vice President Pence, Senator Harris."
f000327,1735.720,1748.280,"Well, I mean, I thought we saw enough of it in last week’s debate, but I think this is supposed to be a debate based on fact and truth and the truth and the fact is, Joe Biden has been very clear, he will not raise taxes on anybody who makes less than $400,000 a year."
f000328,1748.280,1750.080,"He said he’s going to repeal the Trump tax cuts."
f000329,1750.080,1753.120,"Mr. Vice President, I’m speaking."
f000330,1753.120,1753.800,"I’m speaking."
f000331,1753.800,1755.440,"The important [inaudible] is you said the truth."
f000332,1755.440,1761.320,"Joe Biden has said it twice in the debate last week that he’s going to repeal the Trump tax cuts."
f000333,1761.320,1768.240,"That was tax cuts that gave the average working family $2,000 in a tax break every single year-"
f000334,1768.240,1768.960,"That is-"
f000335,1768.960,1770.840,"Senator, that’s the math."
f000336,1770.840,1772.760,"That is absolutely not true, [crosstalk 00:00:29:32]."
f000337,1772.760,1775.320,"Is he the only going to repeal part of the Trump tax cuts?"
